"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,9.25e-06,3.18e-05,0.00655,0,0.000925
"2","Jan",0.00103,0,2.67e-06,0.00792,0,0.00129
"3","Feb",0.00124,0,3.44e-06,0.00577,0,0.000599
"4","Mar",0.002,3.04e-05,7.27e-06,0.00814,0,0.000988
"5","Apr",0.00316,0.000919,1.55e-05,0.00594,0,0.000833
"6","May",0.00491,0.00234,3.33e-05,0.00592,0,0.000573
"7","Jun",0.00719,0.00368,6.53e-05,0.00801,0,0.0013
"8","Jul",0.00751,0.0036,7.1e-05,0.00721,0,0.00101
"9","Aug",0.00662,0.00216,6.06e-05,0.00484,0,5e-04
"10","Sep",0.00454,0.000248,3.37e-05,0.00883,0,0.0017
"11","Oct",0.00248,0,1.16e-05,0.00387,0,0.000525
"12","Nov",0.0015,0,5.54e-06,0.00667,0,0.00114
"13","Dec",0.000935,0,2.28e-06,0.00552,0,0.000631
