"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00379,3.18e-05,3.66e-05,0.0064,0,0.000971
"2","Jan",0.001,0,2.48e-06,0.00688,0,0.00101
"3","Feb",0.00125,0,3.43e-06,0.00625,0,0.000952
"4","Mar",0.00197,0,7.1e-06,0.00904,0,0.00131
"5","Apr",0.00321,0.000923,1.59e-05,0.00541,0,0.00061
"6","May",0.00516,0.00234,3.84e-05,0.00534,0,0.000508
"7","Jun",0.00757,0.00408,7.27e-05,0.00646,0,0.000941
"8","Jul",0.00845,0.00417,9.23e-05,0.00755,0,0.00112
"9","Aug",0.00678,0.00243,6.35e-05,0.00605,0,0.00119
"10","Sep",0.0049,0.000417,4.02e-05,0.00784,0,0.00131
"11","Oct",0.00254,0,1.23e-05,0.00471,0,0.000715
"12","Nov",0.00149,0,5.36e-06,0.00561,0,0.00118
"13","Dec",0.000957,0,2.35e-06,0.00566,0,0.000782
