"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00348,2.11e-05,3.02e-05,0.00564,0,0.000679
"2","Jan",0.000927,0,2.19e-06,0.006,0,0.000691
"3","Feb",0.00112,0,2.86e-06,0.0046,0,0.00044
"4","Mar",0.00187,1.43e-05,6.42e-06,0.00691,0,0.000669
"5","Apr",0.003,0.000893,1.42e-05,0.00514,0,0.000477
"6","May",0.00485,0.00232,3.31e-05,0.00524,0,0.000467
"7","Jun",0.00705,0.00381,6.18e-05,0.00719,0,0.000941
"8","Jul",0.00738,0.00367,6.85e-05,0.00637,0,0.000657
"9","Aug",0.0064,0.00224,5.55e-05,0.00535,0,0.000717
"10","Sep",0.00442,0.000281,3.25e-05,0.00734,0,0.00129
"11","Oct",0.00237,0,1.08e-05,0.00328,0,0.000462
"12","Nov",0.00136,0,4.72e-06,0.00543,0,0.000793
"13","Dec",0.000863,0,1.95e-06,0.00482,0,0.000541
