"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,3.03e-05,3.01e-05,0.00608,0,0.00065
"2","Jan",0.000831,0,1.77e-06,0.00638,0,0.000635
"3","Feb",0.00103,0,2.35e-06,0.00511,0,0.00041
"4","Mar",0.00174,0,5.66e-06,0.00726,0,0.000659
"5","Apr",0.00287,0.000895,1.27e-05,0.00681,0,0.000727
"6","May",0.0049,0.00236,3.44e-05,0.00583,0,0.000548
"7","Jun",0.00696,0.00389,5.99e-05,0.00625,0,0.000663
"8","Jul",0.00758,0.00392,7.24e-05,0.00617,0,0.000753
"9","Aug",0.00625,0.00231,5.31e-05,0.00541,0,0.000543
"10","Sep",0.00441,0.000343,3.24e-05,0.00768,0,0.000945
"11","Oct",0.00228,0,1e-05,0.00422,0,0.000509
"12","Nov",0.00125,0,3.95e-06,0.00668,0,0.000883
"13","Dec",0.000818,0,1.76e-06,0.00517,0,0.000513
