"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00364,3.72e-05,3.45e-05,0.00628,0,0.000877
"2","Jan",0.00091,0,2.1e-06,0.00679,0,0.00087
"3","Feb",0.00114,0,2.88e-06,0.00559,0,0.000681
"4","Mar",0.00182,0,6.3e-06,0.00869,0,0.00118
"5","Apr",0.00301,0.000896,1.39e-05,0.00557,0,0.000552
"6","May",0.00508,0.0024,3.72e-05,0.006,0,0.000604
"7","Jun",0.00727,0.00395,6.76e-05,0.00499,0,0.00063
"8","Jul",0.0083,0.00425,8.82e-05,0.00632,0,0.000852
"9","Aug",0.0066,0.00243,5.97e-05,0.00584,0,0.00109
"10","Sep",0.00476,0.000437,3.78e-05,0.00819,0,0.00133
"11","Oct",0.00244,0,1.15e-05,0.00497,0,0.000784
"12","Nov",0.00136,0,4.45e-06,0.00594,0,0.000887
"13","Dec",0.000889,0,2.05e-06,0.0064,0,0.00105
