"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00371,3.21e-05,3.52e-05,0.00615,0,0.000846
"2","Jan",0.000964,0,2.28e-06,0.00669,0,0.000812
"3","Feb",0.00119,0,3.11e-06,0.00564,0,0.000743
"4","Mar",0.00188,0,6.44e-06,0.00844,0,0.00103
"5","Apr",0.00308,0.000921,1.44e-05,0.00522,0,0.000494
"6","May",0.00505,0.00231,3.66e-05,0.00553,0,0.00052
"7","Jun",0.00735,0.00398,6.88e-05,0.00581,0,0.000746
"8","Jul",0.00836,0.00429,8.89e-05,0.00635,0,0.000828
"9","Aug",0.00673,0.00244,6.19e-05,0.00592,0,0.00107
"10","Sep",0.00488,0.000445,3.93e-05,0.0079,0,0.00119
"11","Oct",0.00252,0,1.2e-05,0.00479,0,0.000683
"12","Nov",0.00145,0,5.01e-06,0.00579,0,0.00124
"13","Dec",0.00094,0,2.24e-06,0.00568,0,0.000785
