"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00301,1.14e-05,2.18e-05,0.00549,0,0.000484
"2","Jan",0.000883,0,2.42e-06,0.00574,0,0.000499
"3","Feb",0.00103,0,2.44e-06,0.00496,0,0.000331
"4","Mar",0.00166,2.12e-05,5.12e-06,0.00705,0,0.000533
"5","Apr",0.00268,0.000763,1.14e-05,0.00528,0,0.000488
"6","May",0.00413,0.00195,2.35e-05,0.00604,0,0.000468
"7","Jun",0.00603,0.00326,4.49e-05,0.0065,0,0.000658
"8","Jul",0.00618,0.0031,4.63e-05,0.00658,0,0.000591
"9","Aug",0.00554,0.00198,4.09e-05,0.00536,0,0.000503
"10","Sep",0.00377,0.00021,2.29e-05,0.006,0,0.000759
"11","Oct",0.0021,0,8.37e-06,0.00274,0,0.000181
"12","Nov",0.00122,0,3.82e-06,0.00488,0,0.000441
"13","Dec",0.000775,0,1.59e-06,0.00472,0,0.000345
