"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00329,1.66e-05,2.51e-05,0.00562,0,0.00059
"2","Jan",0.000969,0,2.36e-06,0.00648,0,0.000739
"3","Feb",0.00119,0,3.15e-06,0.00542,0,0.000421
"4","Mar",0.00189,8.84e-06,6.59e-06,0.00739,0,0.000741
"5","Apr",0.00297,0.000763,1.42e-05,0.00578,0,0.000649
"6","May",0.00461,0.00202,2.92e-05,0.00564,0,0.000462
"7","Jun",0.00587,0.00287,4.31e-05,0.00743,0,0.000987
"8","Jul",0.00681,0.00308,5.67e-05,0.00591,0,0.00063
"9","Aug",0.00608,0.0019,5.03e-05,0.00498,0,0.00063
"10","Sep",0.00405,0.000155,2.61e-05,0.00565,0,0.000652
"11","Oct",0.00236,0,1.03e-05,0.00281,0,0.000224
"12","Nov",0.00147,0,5.09e-06,0.00522,0,0.000577
"13","Dec",0.00103,0,2.76e-06,0.00477,0,0.000351
