"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00405,2.16e-05,3.91e-05,0.00687,0,0.00115
"2","Jan",0.00125,0,3.79e-06,0.00714,0,0.000822
"3","Feb",0.00153,0,5.09e-06,0.00537,0,0.000661
"4","Mar",0.00227,0,9.3e-06,0.00734,0,0.000946
"5","Apr",0.00357,0.000996,1.94e-05,0.00585,0,0.000747
"6","May",0.00534,0.00224,4.12e-05,0.00544,0,0.000762
"7","Jun",0.00792,0.00423,7.94e-05,0.00662,0,0.0011
"8","Jul",0.0086,0.00399,9.59e-05,0.0102,0,0.00213
"9","Aug",0.00675,0.00223,6.3e-05,0.00875,0,0.00145
"10","Sep",0.00527,0.000504,4.4e-05,0.00833,0,0.00164
"11","Oct",0.00295,0,1.62e-05,0.00656,0,0.00204
"12","Nov",0.00188,0,8.27e-06,0.00551,0,0.000747
"13","Dec",0.00118,0,3.57e-06,0.00508,0,0.000632
