"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00402,2.98e-05,3.74e-05,0.00663,0,0.00113
"2","Jan",0.00128,0,3.82e-06,0.00722,0,0.000846
"3","Feb",0.00155,0,5.03e-06,0.00509,0,0.000589
"4","Mar",0.00225,0,8.87e-06,0.00707,0,0.000925
"5","Apr",0.00346,0.000998,1.77e-05,0.00562,0,0.00075
"6","May",0.00517,0.00228,3.75e-05,0.00516,0,7e-04
"7","Jun",0.00764,0.0041,7.31e-05,0.00628,0,0.00117
"8","Jul",0.00847,0.00411,9.15e-05,0.00972,0,0.00196
"9","Aug",0.00672,0.00228,6.18e-05,0.00852,0,0.00162
"10","Sep",0.00534,0.000547,4.47e-05,0.00794,0,0.00158
"11","Oct",0.00304,0,1.69e-05,0.00641,0,0.00199
"12","Nov",0.00195,0,8.64e-06,0.00548,0,0.000739
"13","Dec",0.00124,0,3.77e-06,0.00491,0,0.000623
