"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00383,2.83e-05,3.49e-05,0.00677,0,0.0014
"2","Jan",0.00114,0,3.02e-06,0.00724,0,0.00118
"3","Feb",0.00138,0,3.93e-06,0.00578,0,0.000982
"4","Mar",0.00202,0,7.11e-06,0.00885,0,0.00169
"5","Apr",0.00317,0.000949,1.47e-05,0.00594,0,0.00103
"6","May",0.00489,0.00224,3.34e-05,0.00594,0,0.000888
"7","Jun",0.0073,0.00393,6.68e-05,0.00558,0,0.000933
"8","Jul",0.00829,0.00415,8.73e-05,0.0101,0,0.00345
"9","Aug",0.00665,0.00231,6.05e-05,0.00694,0,0.00155
"10","Sep",0.00518,0.00052,4.26e-05,0.00801,0,0.00161
"11","Oct",0.0029,0,1.52e-05,0.00589,0,0.00178
"12","Nov",0.00178,0,7.18e-06,0.00536,0,0.000894
"13","Dec",0.00113,0,3.09e-06,0.00545,0,0.000773
