"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00397,1.65e-05,3.93e-05,0.00633,0,0.00107
"2","Jan",0.00113,0,3.2e-06,0.00713,0,0.00106
"3","Feb",0.00137,0,4.25e-06,0.00519,0,0.000531
"4","Mar",0.00217,0,8.57e-06,0.00859,0,0.00155
"5","Apr",0.0035,0.00101,1.89e-05,0.00592,0,0.000967
"6","May",0.00535,0.00242,4.08e-05,0.00567,0,0.000747
"7","Jun",0.00802,0.0041,8.35e-05,0.00564,0,0.000874
"8","Jul",0.00858,0.00406,9.48e-05,0.00798,0,0.00168
"9","Aug",0.00692,0.0023,6.73e-05,0.00593,0,0.00104
"10","Sep",0.00504,0.000395,4.2e-05,0.00879,0,0.00178
"11","Oct",0.0027,0,1.37e-05,0.00476,0,0.000924
"12","Nov",0.00165,0,6.61e-06,0.00509,0,0.000908
"13","Dec",0.00103,0,2.73e-06,0.00524,0,0.000773
