"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00387,1.5e-05,3.74e-05,0.00626,0,0.000918
"2","Jan",0.00108,0,2.9e-06,0.00681,0,0.000991
"3","Feb",0.00129,0,3.68e-06,0.00581,0,0.000722
"4","Mar",0.00212,1.15e-05,8.17e-06,0.00803,0,0.00107
"5","Apr",0.00338,0.000959,1.77e-05,0.0052,0,0.000683
"6","May",0.00525,0.00242,3.85e-05,0.00547,0,0.000602
"7","Jun",0.00787,0.0041,7.88e-05,0.00663,0,0.00105
"8","Jul",0.0082,0.00387,8.69e-05,0.00822,0,0.00138
"9","Aug",0.00703,0.00227,6.92e-05,0.00519,0,0.00076
"10","Sep",0.00489,0.000305,3.95e-05,0.008,0,0.00157
"11","Oct",0.00262,0,1.3e-05,0.00439,0,0.000621
"12","Nov",0.00157,0,6.04e-06,0.0058,0,0.000922
"13","Dec",0.000972,0,2.44e-06,0.0055,0,0.000617
