"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00327,2.84e-05,2.83e-05,0.00463,0,0.000359
"2","Jan",0.00073,0,1.42e-06,0.00523,0,0.000428
"3","Feb",0.000913,0,1.92e-06,0.00395,0,0.000223
"4","Mar",0.00159,0,4.91e-06,0.00598,0,0.00041
"5","Apr",0.0027,0.00083,1.14e-05,0.00486,0,0.000324
"6","May",0.0047,0.00226,3.2e-05,0.00444,0,0.000264
"7","Jun",0.00677,0.00381,5.74e-05,0.0043,0,0.000343
"8","Jul",0.00741,0.00385,6.97e-05,0.00466,0,0.000419
"9","Aug",0.00596,0.0022,4.85e-05,0.00406,0,0.000323
"10","Sep",0.00423,0.000373,3.02e-05,0.00612,0,0.000601
"11","Oct",0.00215,0,9e-06,0.00321,0,0.00026
"12","Nov",0.00117,0,3.49e-06,0.00468,0,0.000375
"13","Dec",0.000739,0,1.47e-06,0.00406,0,0.000324
