"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00349,3.63e-05,3.19e-05,0.00454,0,0.000393
"2","Jan",0.000808,0,1.66e-06,0.00505,0,0.00046
"3","Feb",0.00105,0,2.44e-06,0.00399,0,0.000271
"4","Mar",0.00169,0,5.5e-06,0.00672,0,0.000573
"5","Apr",0.00281,0.000867,1.18e-05,0.0042,0,0.000269
"6","May",0.00487,0.00231,3.38e-05,0.0043,0,0.000319
"7","Jun",0.00701,0.00387,6.19e-05,0.00371,0,0.000304
"8","Jul",0.00816,0.00421,8.46e-05,0.00465,0,0.000376
"9","Aug",0.00623,0.00225,5.31e-05,0.00406,0,0.000391
"10","Sep",0.00462,0.000505,3.52e-05,0.00585,0,0.000753
"11","Oct",0.00233,0,1.05e-05,0.00344,0,0.000285
"12","Nov",0.00132,0,4.19e-06,0.00413,0,0.000318
"13","Dec",0.00083,0,1.79e-06,0.00437,0,0.000383
