"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00347,3.55e-05,3e-05,0.00458,0,0.00044
"2","Jan",0.000902,0,1.93e-06,0.00513,0,0.000576
"3","Feb",0.0011,0,2.53e-06,0.00485,0,0.000482
"4","Mar",0.00167,0,5.05e-06,0.00663,0,0.000627
"5","Apr",0.00271,0.000821,1.09e-05,0.0042,0,0.000331
"6","May",0.00453,0.00211,2.89e-05,0.00395,0,0.000246
"7","Jun",0.0067,0.00375,5.56e-05,0.00421,0,0.000325
"8","Jul",0.00783,0.004,7.71e-05,0.00489,0,0.000436
"9","Aug",0.00623,0.00221,5.26e-05,0.00434,0,0.000604
"10","Sep",0.0048,0.00049,3.69e-05,0.00511,0,0.000564
"11","Oct",0.00256,0,1.2e-05,0.00341,0,0.000338
"12","Nov",0.0015,0,5.07e-06,0.00378,0,0.000321
"13","Dec",0.00093,0,2.12e-06,0.00443,0,0.000425
