"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00341,3.03e-05,3.08e-05,0.00461,0,0.000365
"2","Jan",0.000789,0,1.65e-06,0.00496,0,0.000391
"3","Feb",0.000982,0,2.22e-06,0.00394,0,0.000224
"4","Mar",0.00169,0,5.44e-06,0.00627,0,0.000454
"5","Apr",0.00284,0.000851,1.25e-05,0.00438,0,0.000288
"6","May",0.00486,0.00231,3.41e-05,0.00446,0,0.000246
"7","Jun",0.00704,0.00383,6.31e-05,0.00447,0,0.000361
"8","Jul",0.00768,0.00387,7.51e-05,0.00474,0,0.000416
"9","Aug",0.00624,0.00225,5.35e-05,0.0041,0,0.000342
"10","Sep",0.00442,0.000357,3.3e-05,0.0061,0,0.000578
"11","Oct",0.00225,0,9.85e-06,0.00299,0,0.000262
"12","Nov",0.00125,0,3.93e-06,0.00463,0,0.000456
"13","Dec",0.00078,0,1.63e-06,0.00427,0,0.000348
