"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,3.6e-05,3.17e-05,0.00446,0,0.000399
"2","Jan",0.000843,0,1.76e-06,0.00513,0,0.000501
"3","Feb",0.00106,0,2.45e-06,0.00426,0,0.000364
"4","Mar",0.00169,0,5.38e-06,0.00662,0,0.000587
"5","Apr",0.00279,0.000851,1.17e-05,0.00412,0,0.000287
"6","May",0.00479,0.00224,3.29e-05,0.00409,0,0.000253
"7","Jun",0.00699,0.00384,6.19e-05,0.00377,0,0.000241
"8","Jul",0.00804,0.00402,8.24e-05,0.00441,0,0.000362
"9","Aug",0.00627,0.00223,5.36e-05,0.00401,0,0.00043
"10","Sep",0.0047,0.000459,3.63e-05,0.0055,0,0.000638
"11","Oct",0.00242,0,1.1e-05,0.00328,0,0.000308
"12","Nov",0.00138,0,4.49e-06,0.00403,0,0.000375
"13","Dec",0.00086,0,1.89e-06,0.00432,0,0.000429
