"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,3.65e-05,3.02e-05,0.00472,0,0.000384
"2","Jan",0.000752,0,1.49e-06,0.0052,0,0.000404
"3","Feb",0.000989,0,2.24e-06,0.00385,0,0.000229
"4","Mar",0.00164,0,5.31e-06,0.00655,0,0.000505
"5","Apr",0.00274,0.000861,1.14e-05,0.00453,0,0.000275
"6","May",0.0048,0.00231,3.29e-05,0.00435,0,0.000253
"7","Jun",0.00686,0.00379,5.95e-05,0.00382,0,0.000231
"8","Jul",0.00791,0.00421,7.9e-05,0.00489,0,0.000454
"9","Aug",0.00602,0.00223,4.98e-05,0.0043,0,0.000384
"10","Sep",0.0044,0.000481,3.24e-05,0.00636,0,0.000864
"11","Oct",0.0022,0,9.5e-06,0.00393,0,0.00032
"12","Nov",0.00123,0,3.67e-06,0.00434,0,0.000327
"13","Dec",0.000775,0,1.59e-06,0.00446,0,0.000347
