"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0031,1.4e-06,2.31e-05,0.00414,0,0.00031
"2","Jan",0.000848,0,1.83e-06,0.00468,0,0.000417
"3","Feb",0.00103,0,2.41e-06,0.00407,0,0.000221
"4","Mar",0.00174,1.3e-05,5.65e-06,0.00558,0,0.000349
"5","Apr",0.00283,0.000772,1.28e-05,0.00421,0,0.000388
"6","May",0.00437,0.00197,2.64e-05,0.00463,0,0.000319
"7","Jun",0.00564,0.00284,4.01e-05,0.0048,0,0.000385
"8","Jul",0.00651,0.00304,5.22e-05,0.00431,0,0.000291
"9","Aug",0.00583,0.00197,4.61e-05,0.00363,0,0.000333
"10","Sep",0.00391,0.000181,2.46e-05,0.00438,0,0.000409
"11","Oct",0.00222,0,9.26e-06,0.00182,0,8.41e-05
"12","Nov",0.00132,0,4.28e-06,0.00392,0,0.000309
"13","Dec",0.000825,0,1.81e-06,0.00368,0,0.000211
