"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00371,2.44e-05,3.53e-05,0.0045,0,0.000501
"2","Jan",0.000975,0,2.41e-06,0.00479,0,0.000447
"3","Feb",0.0012,0,3.27e-06,0.00462,0,0.000542
"4","Mar",0.00195,0,7.03e-06,0.00618,0,0.00069
"5","Apr",0.00319,0.000907,1.59e-05,0.00413,0,0.000447
"6","May",0.00503,0.00229,3.63e-05,0.00422,0,0.000356
"7","Jun",0.00752,0.00398,7.23e-05,0.00472,0,0.000611
"8","Jul",0.00824,0.00403,8.82e-05,0.00541,0,0.000578
"9","Aug",0.00656,0.00221,6e-05,0.00386,0,0.000567
"10","Sep",0.00481,0.000392,3.87e-05,0.00523,0,0.000516
"11","Oct",0.00253,0,1.21e-05,0.00335,0,0.00042
"12","Nov",0.00151,0,5.5e-06,0.00342,0,0.000428
"13","Dec",0.000915,0,2.19e-06,0.00409,0,0.000406
