"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,2.41e-05,3.48e-05,0.00448,0,0.000548
"2","Jan",0.000931,0,2.22e-06,0.00496,0,0.00058
"3","Feb",0.00114,0,2.99e-06,0.00449,0,0.00071
"4","Mar",0.00193,0,6.85e-06,0.00624,0,0.000763
"5","Apr",0.00316,0.000895,1.56e-05,0.00412,0,0.000402
"6","May",0.00506,0.00234,3.68e-05,0.00374,0,0.000292
"7","Jun",0.0075,0.00405,7.15e-05,0.00447,0,0.000521
"8","Jul",0.00809,0.00387,8.55e-05,0.00547,0,0.000675
"9","Aug",0.00664,0.00235,6.11e-05,0.00338,0,0.000363
"10","Sep",0.0047,0.000347,3.72e-05,0.00579,0,0.000903
"11","Oct",0.00247,0,1.17e-05,0.00306,0,0.000395
"12","Nov",0.00144,0,5.06e-06,0.00388,0,0.000548
"13","Dec",0.000871,0,2.01e-06,0.00414,0,0.000431
