"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,2.97e-05,3.26e-05,0.00442,0,0.000389
"2","Jan",0.000859,0,1.85e-06,0.00496,0,0.000394
"3","Feb",0.00107,0,2.56e-06,0.00429,0,0.000381
"4","Mar",0.00176,0,5.72e-06,0.00626,0,0.000484
"5","Apr",0.0029,0.000864,1.29e-05,0.00399,0,0.000257
"6","May",0.00483,0.0022,3.37e-05,0.00409,0,0.000248
"7","Jun",0.00711,0.00385,6.45e-05,0.00381,0,0.000291
"8","Jul",0.00805,0.00413,8.26e-05,0.0044,0,0.000354
"9","Aug",0.00645,0.00234,5.69e-05,0.00383,0,0.000405
"10","Sep",0.00467,0.000427,3.61e-05,0.00571,0,0.000559
"11","Oct",0.0024,0,1.09e-05,0.00342,0,0.000325
"12","Nov",0.00137,0,4.52e-06,0.00417,0,0.000604
"13","Dec",0.000852,0,1.87e-06,0.00411,0,0.000359
