"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,2.72e-05,3.28e-05,0.00489,0,0.000675
"2","Jan",0.00106,0,2.62e-06,0.00546,0,0.000623
"3","Feb",0.00127,0,3.37e-06,0.00467,0,0.000606
"4","Mar",0.0019,0,6.28e-06,0.00644,0,0.00083
"5","Apr",0.003,0.000898,1.32e-05,0.0045,0,0.000551
"6","May",0.00471,0.00215,3.11e-05,0.00461,0,0.000499
"7","Jun",0.00708,0.0038,6.29e-05,0.0039,0,0.000422
"8","Jul",0.00805,0.00403,8.24e-05,0.00692,0,0.00152
"9","Aug",0.00646,0.00224,5.71e-05,0.00443,0,0.000566
"10","Sep",0.00503,0.000504,4.02e-05,0.00535,0,0.000669
"11","Oct",0.00278,0,1.4e-05,0.00438,0,0.000956
"12","Nov",0.00169,0,6.48e-06,0.00353,0,0.000358
"13","Dec",0.00104,0,2.64e-06,0.00434,0,0.000463
