"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,2.07e-05,3.45e-05,0.00451,0,0.000379
"2","Jan",0.000962,0,2.38e-06,0.00497,0,0.000406
"3","Feb",0.00115,0,2.95e-06,0.00446,0,0.000348
"4","Mar",0.00197,2.88e-06,7.12e-06,0.00583,0,0.000464
"5","Apr",0.00318,0.000905,1.58e-05,0.00413,0,0.000335
"6","May",0.00501,0.00232,3.55e-05,0.00416,0,0.000268
"7","Jun",0.00756,0.00407,7.25e-05,0.00445,0,0.000366
"8","Jul",0.00793,0.00365,8.17e-05,0.00559,0,0.000496
"9","Aug",0.00667,0.00223,6.22e-05,0.00348,0,0.000302
"10","Sep",0.00467,0.000309,3.64e-05,0.00544,0,0.000544
"11","Oct",0.00249,0,1.18e-05,0.00318,0,0.00026
"12","Nov",0.00146,0,5.31e-06,0.00417,0,0.00044
"13","Dec",0.000873,0,2e-06,0.00423,0,0.000311
