"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00323,3.28e-05,2.76e-05,0.00445,0,0.000326
"2","Jan",0.000709,0,1.33e-06,0.00505,0,0.000373
"3","Feb",0.000888,0,1.81e-06,0.00377,0,0.000204
"4","Mar",0.00157,0,4.75e-06,0.00556,0,0.000361
"5","Apr",0.00268,0.000825,1.11e-05,0.00489,0,0.000327
"6","May",0.00469,0.00226,3.15e-05,0.00434,0,0.000285
"7","Jun",0.00668,0.00383,5.54e-05,0.00442,0,0.00031
"8","Jul",0.00733,0.00383,6.76e-05,0.00454,0,0.000393
"9","Aug",0.0059,0.00225,4.74e-05,0.00399,0,0.000324
"10","Sep",0.00417,0.00036,2.93e-05,0.0055,0,0.000503
"11","Oct",0.00212,0,8.72e-06,0.00306,0,0.000232
"12","Nov",0.00115,0,3.35e-06,0.00471,0,0.000359
"13","Dec",0.000726,0,1.42e-06,0.00358,0,0.000237
