"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00325,1.93e-05,2.66e-05,0.00448,0,0.000445
"2","Jan",0.000829,0,1.82e-06,0.00505,0,0.000526
"3","Feb",0.001,0,2.35e-06,0.00362,0,0.000312
"4","Mar",0.00172,1.26e-05,5.51e-06,0.00541,0,0.000403
"5","Apr",0.00281,0.000819,1.25e-05,0.00416,0,0.000341
"6","May",0.00455,0.00214,2.94e-05,0.00447,0,0.00036
"7","Jun",0.00671,0.00367,5.61e-05,0.00537,0,0.000557
"8","Jul",0.00687,0.0034,5.97e-05,0.00482,0,0.000386
"9","Aug",0.00595,0.0021,4.79e-05,0.00378,0,0.000447
"10","Sep",0.00412,0.000254,2.84e-05,0.00636,0,0.000917
"11","Oct",0.00223,0,9.63e-06,0.00231,0,0.000198
"12","Nov",0.00128,0,4.19e-06,0.00452,0,0.000564
"13","Dec",0.000772,0,1.6e-06,0.00392,0,0.00033
