"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,1.01e-05,3.4e-05,0.00475,0,0.000586
"2","Jan",0.000986,0,2.66e-06,0.00541,0,0.000621
"3","Feb",0.00116,0,3.06e-06,0.00439,0,0.000643
"4","Mar",0.00198,1.76e-05,7.2e-06,0.00572,0,0.000525
"5","Apr",0.00317,0.000914,1.57e-05,0.00407,0,0.000416
"6","May",0.00505,0.00236,3.58e-05,0.00494,0,0.00062
"7","Jun",0.00758,0.00399,7.26e-05,0.00515,0,0.000591
"8","Jul",0.00773,0.00363,7.7e-05,0.00594,0,0.000818
"9","Aug",0.00671,0.00217,6.28e-05,0.00368,0,0.000456
"10","Sep",0.00464,0.000272,3.57e-05,0.00631,0,0.00112
"11","Oct",0.0025,0,1.19e-05,0.00269,0,0.000249
"12","Nov",0.00147,0,5.37e-06,0.00478,0,0.000618
"13","Dec",0.000876,0,2.03e-06,0.00391,0,0.000359
