"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00304,2.54e-05,2.19e-05,0.00389,0,0.000219
"2","Jan",0.000837,0,1.78e-06,0.00456,0,0.000328
"3","Feb",0.00103,0,2.41e-06,0.00363,0,0.000147
"4","Mar",0.00171,1.64e-06,5.48e-06,0.00488,0,0.000222
"5","Apr",0.00279,0.000683,1.26e-05,0.00419,0,0.000273
"6","May",0.0043,0.00182,2.55e-05,0.00464,0,0.000257
"7","Jun",0.00552,0.00265,3.8e-05,0.00464,0,0.000279
"8","Jul",0.00634,0.00286,4.9e-05,0.00426,0,0.000211
"9","Aug",0.00569,0.00175,4.41e-05,0.00346,0,0.000228
"10","Sep",0.00371,0.000137,2.2e-05,0.00376,0,0.00027
"11","Oct",0.0022,0,9.08e-06,0.00175,0,5.79e-05
"12","Nov",0.00132,0,4.2e-06,0.00355,0,0.000215
"13","Dec",0.000925,0,2.3e-06,0.00337,0,0.00013
