"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,2.5e-05,3.38e-05,0.0043,0,0.000435
"2","Jan",0.000879,0,2e-06,0.00463,0,0.000357
"3","Feb",0.00109,0,2.71e-06,0.00384,0,0.000307
"4","Mar",0.00184,0,6.37e-06,0.0055,0,0.000427
"5","Apr",0.00303,0.000882,1.44e-05,0.00389,0,0.000332
"6","May",0.00502,0.00233,3.66e-05,0.00397,0,0.000319
"7","Jun",0.00736,0.00393,7e-05,0.00437,0,0.000427
"8","Jul",0.00801,0.00411,8.22e-05,0.00452,0,0.000525
"9","Aug",0.00656,0.00233,5.94e-05,0.00362,0,5e-04
"10","Sep",0.00463,0.000342,3.63e-05,0.00632,0,0.000839
"11","Oct",0.0024,0,1.11e-05,0.00282,0,3e-04
"12","Nov",0.00137,0,4.63e-06,0.00429,0,0.000547
"13","Dec",0.000843,0,1.9e-06,0.00389,0,0.000335
