"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,2.24e-05,3.57e-05,0.00486,0,0.000588
"2","Jan",0.00107,0,2.79e-06,0.00541,0,0.000531
"3","Feb",0.0013,0,3.68e-06,0.00429,0,0.000397
"4","Mar",0.00201,0,7.26e-06,0.00613,0,0.000664
"5","Apr",0.00324,0.000941,1.59e-05,0.00436,0,0.000493
"6","May",0.00502,0.00219,3.63e-05,0.00469,0,0.000486
"7","Jun",0.00754,0.004,7.26e-05,0.00413,0,0.000384
"8","Jul",0.00829,0.00394,8.9e-05,0.00696,0,0.0013
"9","Aug",0.00657,0.00219,6.02e-05,0.0046,0,0.000484
"10","Sep",0.00503,0.000443,4.1e-05,0.00601,0,0.000761
"11","Oct",0.00273,0,1.38e-05,0.00409,0,0.000769
"12","Nov",0.00166,0,6.47e-06,0.00359,0,0.000367
"13","Dec",0.00101,0,2.6e-06,0.00401,0,0.000379
