"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00329,4.1e-06,2.59e-05,0.00458,0,0.000428
"2","Jan",0.000914,0,2.13e-06,0.00542,0,0.000518
"3","Feb",0.00111,0,2.82e-06,0.00473,0,0.000346
"4","Mar",0.00184,1.38e-05,6.31e-06,0.00571,0,0.000445
"5","Apr",0.00296,8e-04,1.4e-05,0.00482,0,0.00057
"6","May",0.00464,0.00204,2.96e-05,0.0045,0,0.000328
"7","Jun",0.00599,0.00292,4.56e-05,0.00575,0,0.000619
"8","Jul",0.00691,0.00318,5.9e-05,0.0051,0,0.00049
"9","Aug",0.00615,0.00199,5.16e-05,0.00382,0,0.000487
"10","Sep",0.00411,0.000183,2.72e-05,0.00513,0,0.000606
"11","Oct",0.00234,0,1.02e-05,0.00204,0,0.000102
"12","Nov",0.00143,0,4.9e-06,0.00422,0,0.000395
"13","Dec",0.000897,0,2.11e-06,0.00375,0,0.000226
