"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00372,1.78e-05,3.52e-05,0.00451,0,0.000382
"2","Jan",0.00099,0,2.52e-06,0.00496,0,0.000374
"3","Feb",0.00117,0,3.09e-06,0.00446,0,0.000326
"4","Mar",0.002,2.45e-06,7.38e-06,0.00583,0,0.000441
"5","Apr",0.00323,0.000932,1.63e-05,0.00436,0,0.000399
"6","May",0.00503,0.00235,3.57e-05,0.00429,0,0.000285
"7","Jun",0.00764,0.00405,7.46e-05,0.00411,0,0.000309
"8","Jul",0.00802,0.00372,8.3e-05,0.00561,0,0.000545
"9","Aug",0.00673,0.00223,6.36e-05,0.00371,0,0.000334
"10","Sep",0.00473,0.000319,3.71e-05,0.00548,0,0.000598
"11","Oct",0.00252,0,1.2e-05,0.00326,0,0.000275
"12","Nov",0.0015,0,5.52e-06,0.00395,0,0.00039
"13","Dec",0.000887,0,2.07e-06,0.00412,0,0.000301
