"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00353,3.48e-05,3.3e-05,0.00438,0,0.000516
"2","Jan",0.000824,0,1.74e-06,0.00489,0,0.000477
"3","Feb",0.00104,0,2.41e-06,0.00412,0,0.000397
"4","Mar",0.00172,0,5.6e-06,0.00646,0,0.000654
"5","Apr",0.00286,0.000855,1.26e-05,0.00375,0,0.000287
"6","May",0.0049,0.00232,3.45e-05,0.00387,0,0.000292
"7","Jun",0.00714,0.00388,6.54e-05,0.00329,0,0.000387
"8","Jul",0.00814,0.00414,8.54e-05,0.00441,0,0.000544
"9","Aug",0.00644,0.00237,5.67e-05,0.004,0,0.00067
"10","Sep",0.00466,0.000435,3.59e-05,0.00567,0,0.000745
"11","Oct",0.00238,0,1.09e-05,0.00341,0,0.000425
"12","Nov",0.00133,0,4.28e-06,0.00435,0,0.000724
"13","Dec",0.000829,0,1.8e-06,0.00427,0,0.00057
