"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,2.11e-05,3.56e-05,0.00467,0,0.000556
"2","Jan",0.00115,0,3.16e-06,0.0053,0,0.000445
"3","Feb",0.00139,0,4.14e-06,0.004,0,0.000335
"4","Mar",0.00208,0,7.74e-06,0.00545,0,0.000464
"5","Apr",0.00328,0.000921,1.63e-05,0.00423,0,0.000407
"6","May",0.00502,0.00215,3.62e-05,0.00396,0,0.00035
"7","Jun",0.00749,0.0041,7.05e-05,0.00413,0,0.00051
"8","Jul",0.00828,0.00392,8.86e-05,0.00706,0,0.00121
"9","Aug",0.00656,0.00221,5.93e-05,0.00509,0,0.000555
"10","Sep",0.00512,0.000509,4.16e-05,0.00514,0,0.000699
"11","Oct",0.00284,0,1.49e-05,0.00446,0,0.00106
"12","Nov",0.00177,0,7.29e-06,0.00356,0,0.000298
"13","Dec",0.00109,0,3e-06,0.00355,0,0.000301
