"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00321,3.63e-06,2.5e-05,0.00464,0,0.000375
"2","Jan",0.000889,0,2.04e-06,0.00557,0,0.000539
"3","Feb",0.00107,0,2.65e-06,0.00429,0,0.000246
"4","Mar",0.0018,2.41e-05,6.03e-06,0.00585,0,0.00037
"5","Apr",0.00289,0.000814,1.32e-05,0.00478,0,0.000478
"6","May",0.00451,0.00207,2.8e-05,0.0047,0,0.000271
"7","Jun",0.00607,0.00307,4.68e-05,0.00572,0,0.000539
"8","Jul",0.00672,0.00327,5.59e-05,0.00499,0,0.000394
"9","Aug",0.00597,0.00192,4.85e-05,0.00363,0,0.000304
"10","Sep",0.00406,0.000213,2.66e-05,0.00536,0,0.000531
"11","Oct",0.00227,0,9.76e-06,0.00223,0,0.000134
"12","Nov",0.00136,0,4.57e-06,0.00451,0,0.000417
"13","Dec",0.000836,0,1.88e-06,0.00407,0,0.000266
