"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00382,2.33e-05,3.58e-05,0.00486,0,0.000592
"2","Jan",0.0011,0,2.9e-06,0.00539,0,0.000547
"3","Feb",0.00132,0,3.81e-06,0.00421,0,0.000377
"4","Mar",0.00204,0,7.43e-06,0.00599,0,0.000599
"5","Apr",0.00325,0.000939,1.61e-05,0.00439,0,0.000489
"6","May",0.00502,0.00217,3.64e-05,0.00454,0,0.000442
"7","Jun",0.00754,0.004,7.23e-05,0.00408,0,0.000383
"8","Jul",0.00828,0.00396,8.86e-05,0.00709,0,0.00141
"9","Aug",0.00658,0.00219,6.03e-05,0.00476,0,0.000488
"10","Sep",0.00506,0.000454,4.13e-05,0.0059,0,0.000776
"11","Oct",0.00277,0,1.41e-05,0.00426,0,0.000835
"12","Nov",0.0017,0,6.7e-06,0.00364,0,0.000376
"13","Dec",0.00103,0,2.7e-06,0.00395,0,0.00035
