"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00333,4.73e-06,2.76e-05,0.00427,0,0.000559
"2","Jan",0.000901,0,2.12e-06,0.00484,0,0.000692
"3","Feb",0.00108,0,2.72e-06,0.00385,0,0.000696
"4","Mar",0.00181,2.96e-05,6.11e-06,0.00527,0,0.000452
"5","Apr",0.00291,0.00084,1.34e-05,0.0039,0,0.000476
"6","May",0.00459,0.00217,2.94e-05,0.00436,0,0.000413
"7","Jun",0.00684,0.00362,5.89e-05,0.0053,0,0.000845
"8","Jul",0.0069,0.00333,5.99e-05,0.00483,0,0.000601
"9","Aug",0.00612,0.00198,5.15e-05,0.0034,0,0.000339
"10","Sep",0.0042,0.000236,2.92e-05,0.00551,0,0.0011
"11","Oct",0.0023,0,1.01e-05,0.00229,0,0.000225
"12","Nov",0.00136,0,4.71e-06,0.00435,0,0.000631
"13","Dec",0.000816,0,1.8e-06,0.00332,0,0.000269
