"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00309,5.07e-06,2.27e-05,0.00439,0,0.000342
"2","Jan",0.000847,0,1.84e-06,0.005,0,0.000418
"3","Feb",0.00103,0,2.43e-06,0.00443,0,0.000263
"4","Mar",0.00173,9.41e-06,5.59e-06,0.0057,0,0.000372
"5","Apr",0.00281,0.000736,1.27e-05,0.00448,0,0.000421
"6","May",0.00435,0.00192,2.62e-05,0.00463,0,0.000285
"7","Jun",0.00562,0.00276,3.96e-05,0.00528,0,0.000462
"8","Jul",0.00647,0.003,5.12e-05,0.00485,0,0.000368
"9","Aug",0.00579,0.00191,4.54e-05,0.00395,0,0.000398
"10","Sep",0.00385,0.000159,2.38e-05,0.00471,0,0.000502
"11","Oct",0.00221,0,9.15e-06,0.00197,0,8.98e-05
"12","Nov",0.00134,0,4.31e-06,0.00402,0,0.000319
"13","Dec",0.000846,0,1.89e-06,0.00371,0,0.000197
