"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00378,2.34e-05,3.62e-05,0.00447,0,0.000529
"2","Jan",0.00102,0,2.61e-06,0.0049,0,0.000478
"3","Feb",0.00124,0,3.51e-06,0.00425,0,0.000417
"4","Mar",0.00201,0,7.44e-06,0.00609,0,0.000743
"5","Apr",0.00328,0.000937,1.68e-05,0.00421,0,0.000539
"6","May",0.00509,0.00231,3.72e-05,0.00417,0,0.000398
"7","Jun",0.00765,0.00404,7.52e-05,0.00431,0,0.000576
"8","Jul",0.00831,0.00399,8.93e-05,0.00577,0,0.000705
"9","Aug",0.00662,0.0022,6.13e-05,0.00378,0,0.000439
"10","Sep",0.00487,0.000398,3.96e-05,0.00545,0,0.000602
"11","Oct",0.00258,0,1.25e-05,0.00334,0,0.000448
"12","Nov",0.00155,0,5.8e-06,0.00334,0,0.000534
"13","Dec",0.00093,0,2.28e-06,0.00401,0,0.000453
