"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00283,1.05e-05,1.97e-05,0.00409,0,0.000244
"2","Jan",0.000748,0,1.47e-06,0.00438,0,0.000268
"3","Feb",0.000896,0,1.89e-06,0.00378,0,0.000171
"4","Mar",0.00153,1.92e-05,4.42e-06,0.00531,0,0.000265
"5","Apr",0.00253,0.000718,1.03e-05,0.0041,0,0.000275
"6","May",0.00393,0.00186,2.14e-05,0.00504,0,0.000301
"7","Jun",0.00583,0.00315,4.2e-05,0.00457,0,0.000289
"8","Jul",0.00584,0.00292,4.15e-05,0.00498,0,0.000308
"9","Aug",0.00522,0.00187,3.65e-05,0.00398,0,0.000257
"10","Sep",0.00354,0.000197,2.03e-05,0.00419,0,0.000348
"11","Oct",0.00198,0,7.51e-06,0.00173,0,6.38e-05
"12","Nov",0.00114,0,3.38e-06,0.00352,0,0.000204
"13","Dec",0.000691,0,1.3e-06,0.00348,0,0.000167
