"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00375,1.07e-05,3.5e-05,0.00459,0,0.000442
"2","Jan",0.00104,0,2.78e-06,0.00528,0,0.000499
"3","Feb",0.00123,0,3.43e-06,0.00461,0,0.00037
"4","Mar",0.00207,1.89e-05,7.9e-06,0.00593,0,0.000472
"5","Apr",0.00328,0.000955,1.68e-05,0.00481,0,0.000585
"6","May",0.00503,0.00233,3.51e-05,0.00458,0,0.000389
"7","Jun",0.00761,0.00385,7.44e-05,0.00418,0,0.000373
"8","Jul",0.0079,0.00369,7.92e-05,0.00541,0,0.000558
"9","Aug",0.00682,0.00215,6.55e-05,0.00362,0,0.000351
"10","Sep",0.00477,0.000275,3.71e-05,0.00575,0,0.000674
"11","Oct",0.00259,0,1.27e-05,0.00301,0,0.000262
"12","Nov",0.00158,0,6.1e-06,0.00392,0,0.000424
"13","Dec",0.000925,0,2.26e-06,0.00399,0,0.000346
