"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,2.89e-05,3.37e-05,0.00451,0,0.000404
"2","Jan",0.000873,0,1.97e-06,0.00487,0,0.000374
"3","Feb",0.00109,0,2.71e-06,0.00414,0,0.000339
"4","Mar",0.00183,0,6.26e-06,0.00595,0,0.000454
"5","Apr",0.00302,0.000877,1.42e-05,0.00411,0,0.000308
"6","May",0.00501,0.00234,3.64e-05,0.0042,0,0.000305
"7","Jun",0.00733,0.00394,6.92e-05,0.00429,0,0.000356
"8","Jul",0.00806,0.0041,8.3e-05,0.00459,0,4e-04
"9","Aug",0.00654,0.00233,5.89e-05,0.00403,0,0.000472
"10","Sep",0.00464,0.000363,3.63e-05,0.00631,0,0.000686
"11","Oct",0.00239,0,1.1e-05,0.0031,0,3e-04
"12","Nov",0.00137,0,4.58e-06,0.0044,0,0.000521
"13","Dec",0.000844,0,1.89e-06,0.00409,0,0.000322
