"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,1.29e-05,3.43e-05,0.00457,0,0.000384
"2","Jan",0.00101,0,2.59e-06,0.00514,0,0.000426
"3","Feb",0.00119,0,3.21e-06,0.00456,0,0.00032
"4","Mar",0.00203,1.87e-05,7.5e-06,0.0057,0,0.000423
"5","Apr",0.00322,0.000954,1.61e-05,0.00436,0,0.000407
"6","May",0.005,0.00233,3.46e-05,0.00478,0,0.000346
"7","Jun",0.00758,0.00393,7.31e-05,0.00424,0,0.000262
"8","Jul",0.00781,0.00372,7.78e-05,0.00538,0,0.000461
"9","Aug",0.00678,0.00218,6.47e-05,0.00362,0,0.00032
"10","Sep",0.00469,0.000267,3.61e-05,0.00588,0,0.000641
"11","Oct",0.00254,0,1.22e-05,0.00294,0,0.000233
"12","Nov",0.00153,0,5.76e-06,0.00419,0,0.000456
"13","Dec",0.000896,0,2.12e-06,0.00409,0,0.000308
