"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00375,1.58e-05,3.56e-05,0.00456,0,0.000414
"2","Jan",0.00101,0,2.64e-06,0.00511,0,0.000413
"3","Feb",0.00119,0,3.21e-06,0.00447,0,0.000324
"4","Mar",0.00204,2.77e-06,7.61e-06,0.00591,0,0.000458
"5","Apr",0.00327,0.000949,1.67e-05,0.00452,0,0.00045
"6","May",0.00506,0.00233,3.6e-05,0.00441,0,0.000323
"7","Jun",0.00771,0.00403,7.64e-05,0.00397,0,0.000298
"8","Jul",0.00806,0.00374,8.33e-05,0.00564,0,0.000601
"9","Aug",0.00677,0.00226,6.43e-05,0.00378,0,0.000399
"10","Sep",0.00478,0.000326,3.78e-05,0.0055,0,0.000634
"11","Oct",0.00255,0,1.24e-05,0.00325,0,0.00032
"12","Nov",0.00153,0,5.74e-06,0.00394,0,0.000387
"13","Dec",0.000902,0,2.15e-06,0.00418,0,0.000345
