"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00378,2.56e-05,3.62e-05,0.00452,0,0.000409
"2","Jan",0.00103,0,2.69e-06,0.00511,0,0.000403
"3","Feb",0.00122,0,3.39e-06,0.00425,0,0.000284
"4","Mar",0.00205,4.03e-07,7.67e-06,0.006,0,0.000551
"5","Apr",0.0033,0.000946,1.7e-05,0.00454,0,0.000482
"6","May",0.0051,0.00231,3.69e-05,0.00441,0,0.000351
"7","Jun",0.00774,0.00404,7.73e-05,0.00394,0,0.000315
"8","Jul",0.00819,0.00392,8.61e-05,0.00569,0,0.000609
"9","Aug",0.00674,0.00226,6.36e-05,0.0038,0,0.000347
"10","Sep",0.00484,0.000344,3.88e-05,0.00553,0,0.00057
"11","Oct",0.00257,0,1.24e-05,0.0033,0,0.000323
"12","Nov",0.00155,0,5.85e-06,0.00361,0,0.000317
"13","Dec",0.000918,0,2.22e-06,0.00398,0,0.000343
