"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00391,2.07e-05,3.7e-05,0.00486,0,0.000517
"2","Jan",0.00117,0,3.36e-06,0.00559,0,0.000458
"3","Feb",0.00142,0,4.45e-06,0.0042,0,0.000367
"4","Mar",0.00215,0,8.38e-06,0.00544,0,0.000459
"5","Apr",0.0034,0.000949,1.78e-05,0.00421,0,0.000351
"6","May",0.00516,0.00217,3.86e-05,0.00405,0,0.000384
"7","Jun",0.00768,0.00411,7.48e-05,0.00452,0,0.000477
"8","Jul",0.00839,0.00389,9.14e-05,0.00703,0,0.000935
"9","Aug",0.00658,0.00218,5.99e-05,0.00577,0,0.000558
"10","Sep",0.00515,0.000492,4.2e-05,0.00533,0,0.000611
"11","Oct",0.00285,0,1.52e-05,0.00473,0,0.000977
"12","Nov",0.00178,0,7.52e-06,0.0037,0,0.000291
"13","Dec",0.00109,0,3.06e-06,0.00369,0,0.000306
