"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,2.93e-05,2.98e-05,0.00423,0,0.000304
"2","Jan",0.000772,0,1.56e-06,0.00443,0,0.000294
"3","Feb",0.000948,0,2.06e-06,0.00347,0,0.000181
"4","Mar",0.00168,0,5.33e-06,0.00563,0,0.000358
"5","Apr",0.00281,0.000854,1.23e-05,0.00433,0,0.000282
"6","May",0.00482,0.00229,3.34e-05,0.00419,0,0.000214
"7","Jun",0.00699,0.00384,6.12e-05,0.00429,0,0.000331
"8","Jul",0.00749,0.00382,7.14e-05,0.0046,0,0.000367
"9","Aug",0.00621,0.00225,5.27e-05,0.00391,0,0.000296
"10","Sep",0.00434,0.000321,3.18e-05,0.00543,0,0.000477
"11","Oct",0.00223,0,9.59e-06,0.0025,0,0.000179
"12","Nov",0.00123,0,3.83e-06,0.00431,0,0.000413
"13","Dec",0.000766,0,1.57e-06,0.00365,0,0.000249
