"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00361,2.87e-05,3.2e-05,0.0046,0,0.000597
"2","Jan",0.00101,0,2.38e-06,0.00517,0,0.000697
"3","Feb",0.00121,0,3.09e-06,0.00464,0,0.000832
"4","Mar",0.00183,0,5.91e-06,0.00635,0,0.000835
"5","Apr",0.00292,0.000879,1.26e-05,0.00408,0,0.00054
"6","May",0.00465,0.00213,3.01e-05,0.0043,0,0.000368
"7","Jun",0.007,0.00378,6.13e-05,0.00409,0,0.000404
"8","Jul",0.00798,0.00402,8.07e-05,0.00589,0,0.000693
"9","Aug",0.00642,0.00226,5.63e-05,0.00403,0,0.000547
"10","Sep",0.00493,0.00048,3.91e-05,0.005,0,0.000605
"11","Oct",0.00268,0,1.32e-05,0.00385,0,0.00071
"12","Nov",0.00161,0,5.96e-06,0.00335,0,0.000346
"13","Dec",0.00099,0,2.41e-06,0.00438,0,0.000591
