"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00375,2.33e-05,3.58e-05,0.00447,0,0.000521
"2","Jan",0.000994,0,2.5e-06,0.00481,0,0.000451
"3","Feb",0.00122,0,3.37e-06,0.00452,0,0.000474
"4","Mar",0.00198,0,7.26e-06,0.00615,0,0.000726
"5","Apr",0.00325,0.000925,1.65e-05,0.00419,0,0.000541
"6","May",0.00507,0.0023,3.69e-05,0.00417,0,0.000389
"7","Jun",0.0076,0.00407,7.4e-05,0.0046,0,0.000688
"8","Jul",0.00826,0.004,8.84e-05,0.00562,0,0.000673
"9","Aug",0.00661,0.00222,6.11e-05,0.00364,0,0.000445
"10","Sep",0.00483,0.000393,3.9e-05,0.00519,0,0.000552
"11","Oct",0.00255,0,1.23e-05,0.00324,0,0.000393
"12","Nov",0.00152,0,5.62e-06,0.00341,0,0.000476
"13","Dec",0.000917,0,2.21e-06,0.00407,0,0.000442
