"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00382,1.76e-05,3.66e-05,0.00467,0,0.000427
"2","Jan",0.00106,0,2.89e-06,0.00535,0,0.000446
"3","Feb",0.00125,0,3.59e-06,0.00419,0,0.000267
"4","Mar",0.0021,1.32e-06,8.07e-06,0.00616,0,0.000566
"5","Apr",0.00334,0.000947,1.74e-05,0.00465,0,0.000425
"6","May",0.00513,0.00233,3.73e-05,0.00445,0,0.000328
"7","Jun",0.00781,0.00395,7.89e-05,0.00423,0,0.000276
"8","Jul",0.00815,0.0039,8.47e-05,0.00587,0,0.000634
"9","Aug",0.00681,0.00227,6.5e-05,0.00417,0,0.000393
"10","Sep",0.0049,0.000324,3.97e-05,0.00605,0,0.000734
"11","Oct",0.00261,0,1.28e-05,0.00344,0,0.000431
"12","Nov",0.00159,0,6.16e-06,0.0036,0,0.000304
"13","Dec",0.000938,0,2.32e-06,0.00379,0,0.000291
