"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00332,5.25e-06,2.73e-05,0.00406,0,0.000472
"2","Jan",9e-04,0,2.11e-06,0.00467,0,0.000645
"3","Feb",0.00109,0,2.76e-06,0.00356,0,0.000623
"4","Mar",0.00182,3.14e-05,6.19e-06,0.00518,0,0.000418
"5","Apr",0.00294,0.000857,1.38e-05,0.00367,0,0.000356
"6","May",0.00459,0.00214,2.92e-05,0.00435,0,0.000405
"7","Jun",0.00677,0.00359,5.75e-05,0.00516,0,0.000675
"8","Jul",0.00686,0.00332,5.88e-05,0.00439,0,0.00038
"9","Aug",0.00612,0.00198,5.12e-05,0.00355,0,0.000342
"10","Sep",0.00417,0.00022,2.87e-05,0.00517,0,0.00094
"11","Oct",0.00231,0,1.02e-05,0.00207,0,0.000188
"12","Nov",0.00136,0,4.71e-06,0.00362,0,0.000408
"13","Dec",0.000825,0,1.85e-06,0.00337,0,0.000304
