"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,2.94e-05,3.06e-05,0.0046,0,0.000512
"2","Jan",0.000922,0,2.01e-06,0.0051,0,0.000636
"3","Feb",0.00111,0,2.61e-06,0.00494,0,0.000659
"4","Mar",0.00173,0,5.26e-06,0.00663,0,0.000739
"5","Apr",0.00278,0.000853,1.14e-05,0.00431,0,0.000414
"6","May",0.00455,0.00215,2.89e-05,0.00407,0,0.000257
"7","Jun",0.00681,0.00377,5.76e-05,0.00441,0,0.000409
"8","Jul",0.00784,0.00395,7.84e-05,0.0052,0,0.000467
"9","Aug",0.00636,0.00229,5.49e-05,0.00387,0,0.000634
"10","Sep",0.00479,0.000465,3.72e-05,0.00513,0,0.000619
"11","Oct",0.00255,0,1.2e-05,0.00355,0,0.000431
"12","Nov",0.00151,0,5.21e-06,0.0037,0,0.00046
"13","Dec",0.000929,0,2.12e-06,0.00429,0,0.00042
