"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,2.94e-05,3.24e-05,0.00442,0,0.000417
"2","Jan",0.00082,0,1.75e-06,0.00484,0,0.000422
"3","Feb",0.00103,0,2.41e-06,0.00393,0,0.000292
"4","Mar",0.00172,0,5.62e-06,0.00628,0,0.000514
"5","Apr",0.00287,0.000855,1.27e-05,0.00399,0,0.000248
"6","May",0.00486,0.00228,3.41e-05,0.0042,0,0.000273
"7","Jun",0.0071,0.0038,6.52e-05,0.00375,0,0.000389
"8","Jul",0.00803,0.00415,8.25e-05,0.00399,0,0.000353
"9","Aug",0.0064,0.00232,5.63e-05,0.00404,0,0.000489
"10","Sep",0.00459,0.000404,3.52e-05,0.00575,0,0.000622
"11","Oct",0.00232,0,1.04e-05,0.00325,0,0.000313
"12","Nov",0.0013,0,4.15e-06,0.00471,0,0.000681
"13","Dec",0.000811,0,1.73e-06,0.00425,0,0.000401
