"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00366,2.5e-05,3.47e-05,0.00454,0,0.000488
"2","Jan",0.000927,0,2.19e-06,0.00487,0,0.000557
"3","Feb",0.00115,0,2.98e-06,0.00478,0,0.000587
"4","Mar",0.00191,0,6.72e-06,0.0064,0,0.000678
"5","Apr",0.00312,0.000878,1.52e-05,0.00429,0,0.000413
"6","May",0.00501,0.0023,3.62e-05,0.004,0,0.000272
"7","Jun",0.00745,0.00404,7.04e-05,0.00446,0,0.000419
"8","Jul",0.00817,0.00403,8.69e-05,0.00535,0,0.000532
"9","Aug",0.00659,0.00235,6.02e-05,0.00375,0,0.000478
"10","Sep",0.00473,0.000384,3.75e-05,0.00527,0,0.000588
"11","Oct",0.00245,0,1.15e-05,0.00338,0,0.000391
"12","Nov",0.00144,0,5.07e-06,0.00382,0,0.000513
"13","Dec",0.000877,0,2.02e-06,0.00418,0,0.000434
