"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,3.24e-06,3.29e-05,0.00458,0,0.000398
"2","Jan",0.00102,0,2.64e-06,0.00556,0,0.000439
"3","Feb",0.00122,0,3.43e-06,0.0045,0,0.000291
"4","Mar",0.00205,3.67e-05,7.66e-06,0.00558,0,0.000393
"5","Apr",0.00323,0.00094,1.62e-05,0.00479,0,0.000498
"6","May",0.0051,0.00235,3.56e-05,0.00444,0,0.000344
"7","Jun",0.00688,0.00336,6.09e-05,0.00479,0,0.00046
"8","Jul",0.00779,0.00363,7.61e-05,0.00515,0,0.000494
"9","Aug",0.00684,0.00212,6.55e-05,0.00338,0,0.000371
"10","Sep",0.00465,0.000241,3.52e-05,0.00619,0,0.000683
"11","Oct",0.00256,0,1.23e-05,0.00262,0,0.000204
"12","Nov",0.00156,0,5.99e-06,0.00394,0,0.000305
"13","Dec",0.000937,0,2.3e-06,0.004,0,0.000291
