"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00345,2.45e-05,3.12e-05,0.0042,0,0.000349
"2","Jan",0.000803,0,1.69e-06,0.0044,0,0.000302
"3","Feb",0.000986,0,2.24e-06,0.00354,0,0.000247
"4","Mar",0.00173,0,5.68e-06,0.00559,0,0.000418
"5","Apr",0.00289,0.000861,1.3e-05,0.00406,0,0.000304
"6","May",0.0049,0.00231,3.46e-05,0.00408,0,0.000214
"7","Jun",0.00714,0.00386,6.44e-05,0.00427,0,0.000373
"8","Jul",0.00764,0.0038,7.48e-05,0.00452,0,0.000385
"9","Aug",0.00636,0.00223,5.55e-05,0.00396,0,0.000364
"10","Sep",0.00443,0.000315,3.31e-05,0.00566,0,0.000615
"11","Oct",0.00229,0,1.01e-05,0.00242,0,0.000197
"12","Nov",0.00128,0,4.11e-06,0.00411,0,0.000475
"13","Dec",0.000786,0,1.66e-06,0.00378,0,0.000295
