"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00362,2.76e-05,3.32e-05,0.00449,0,0.000516
"2","Jan",0.000948,0,2.2e-06,0.00483,0,0.000565
"3","Feb",0.00116,0,2.94e-06,0.00461,0,0.000618
"4","Mar",0.00185,0,6.17e-06,0.00626,0,0.000711
"5","Apr",0.003,0.000868,1.37e-05,0.00412,0,0.000407
"6","May",0.00481,0.00223,3.28e-05,0.00422,0,0.000287
"7","Jun",0.00721,0.0039,6.55e-05,0.00449,0,0.000469
"8","Jul",0.00808,0.00405,8.41e-05,0.00524,0,5e-04
"9","Aug",0.00649,0.00231,5.8e-05,0.00382,0,0.000654
"10","Sep",0.00479,0.00042,3.79e-05,0.00518,0,0.000622
"11","Oct",0.00253,0,1.2e-05,0.00347,0,0.000478
"12","Nov",0.0015,0,5.32e-06,0.00348,0,0.000451
"13","Dec",0.000918,0,2.14e-06,0.00413,0,0.000433
