"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"N36025","36025","7.7166642706862","6.06915183352148","-0.196739439614698","2.93428285491675","14.6057262436307","-0.694054228579074","1.51891524948227","11.2928484809553","-1.98315418210582","-14.7282809206746","18.2165764497353","3.4016369974407","3.65538854197884"
"N36043","36043","9.69097801087369","4.63542657858275","3.44341818013857","1.62125842035618","4.93340493421237","-6.48305200757703","-0.29683261468912","16.951544399822","-2.98532199280219","-9.95127915221173","18.6309529265641","-1.52821465530393","2.84777645661051"
"N36051","36051","9.34779333309069","11.5897681785722","4.21485544747042","-0.414946835025823","16.2932426866527","4.91296776953245","2.17011205401057","16.7498517620301","-2.41557369534009","-1.48531343357964","21.9475827510814","-2.39286365188311","6.37799250702927"
"N36053","36053","8.5339732942218","6.46236891802394","3.54683026926197","1.14540154129108","9.88945298204837","-3.36603837409727","-0.831702501992875","16.259356215557","-4.15058521948767","-10.5116154848793","20.0222281944388","-1.1216039271373","3.378737126172"
"N36065","36065","9.50322884992966","5.2706258381286","3.77195675473184","0.84303922011063","5.92744376307748","-5.36844679598855","-0.62335419193851","17.8627896966713","-3.45175444571141","-7.78029977491496","18.6116199601284","-2.43525867790694","3.14820912321288"
"N36067","36067","8.98326441945906","7.32754311456305","4.97063167556803","0.958448469305322","9.61866649147888","-4.19650396720097","-0.639182293227514","16.1471555746529","-2.86934133178887","-8.13713377576106","21.0265089599065","-1.3343708423551","3.88027213363776"
"N36069","36069","10.1317183527531","10.0902466553376","4.26288113495162","0.0750406195961881","14.1097208385708","1.51927596359286","0.846515267996657","17.2935998210457","-2.03317380391088","-3.00878808603461","23.0420586599958","-2.10449369823176","5.7082219719252"
"N36077","36077","7.88671832345233","5.80915044262209","2.00065110177648","1.82963848550781","10.4313908985082","-2.87222025746273","-0.380630660544454","14.4687524996846","-3.83973344670266","-14.0264571402569","19.3738447492483","0.654943355240344","2.96827947908013"
"N36095","36095","8.18951903989041","4.56091045092319","1.05786623318461","2.00424131314474","7.92960389704223","-3.84456340297421","0.612771817089645","14.1085599650593","-1.95372072141666","-13.8257492413868","18.435035042565","1.6498772476151","2.83000591003813"
"N36097","36097","7.88553388984061","9.51964876936261","4.22119016459741","2.56346754363475","19.7203210998274","1.30003167365511","-0.384227660307408","14.2935683732674","-3.09996523438105","-10.9080879076317","26.1025685153111","0.7015884269405","5.37701357826259"
"N36101","36101","8.80047729478284","10.825286603856","3.87170092829947","2.1810580693195","22.2291266152177","4.8615430434832","1.24931004679083","14.7312954054408","-2.76548976839671","-8.20794705727194","25.4703545374007","0.0152968979669625","6.44435755146861"
"N36107","36107","6.60053449356508","8.83652604527317","3.12847783875388","3.9457192637904","20.1111806221024","0.138328776667712","-0.149317896667385","11.874377213189","-2.55856807064278","-14.1360038069851","23.9546543872895","2.61005982991943","4.82520481021085"
"N36109","36109","7.14165733675531","8.45752248058007","4.55924140097509","2.70064863714993","18.1195700130275","-0.993397873785961","-1.50154953376163","13.6445459543074","-3.19489871810993","-12.7848832244674","25.796611808626","1.20467365754029","4.60436291061676"
"N36123","36123","9.04739066148864","9.91535636081649","4.22390719257329","1.36973306880812","17.1649172898162","1.58547508379827","0.212319852025281","16.0505151163047","-3.0740124328327","-7.37641160929688","25.0962465863266","-0.782232213288318","5.48519225430606"
"N42001","42001","8.85432779148969","8.33524578164904","-7.79801305925784","10.5473129472112","31.4594998180924","30.1969521472048","5.3624992487082","15.599932880154","7.8072333147241","-0.411349831957849","16.5669449701891","11.9251979845878","11.6949516645974"
"N42009","42009","4.34933564471342","9.07069789410169","-4.7387700320744","9.62814342700615","28.6028411204004","26.7514964352713","0.0931635658832712","15.3818792666619","2.57610008437533","-0.405429156303372","20.6200032041789","8.38944693974027","10.1686971488495"
"N42011","42011","12.3510181026117","9.06718338962412","-7.51854071243668","9.787739240449","29.3317931048065","21.3588616398369","10.9156492156459","14.2996938656981","7.5271523145617","-2.8386267312719","14.9003997657981","16.0195935602077","11.3981057794545"
"N42013","42013","4.98204029943843","10.14607972238","-3.47387891431741","9.68985347536921","28.753528956173","23.3969517349008","0.0205950799787801","13.2896938274603","2.32475743635087","-1.49509620117624","22.9260555982418","7.21396590419619","9.92430470999173"
"N42015","42015","6.10968439136174","10.0801628815604","1.93868190135549","5.70983376783104","24.3578244667232","2.61104673850291","1.98502258828183","9.87487028701061","-0.955125501002322","-14.514964579791","22.944595473671","4.18324469921054","5.82088485133563"
"N42021","42021","4.06669286439369","10.2299904081024","-2.71035443403585","8.47889410314678","28.06564811755","22.9820298130102","-0.815006847719891","13.8321519103578","1.43367002709798","-0.578351676826501","23.2087073280113","5.83281752292011","9.58446399848973"
"N42023","42023","3.51066724475302","12.0154131159536","3.74299417138483","3.7352398960809","29.4721414464869","8.99966962850451","0.649012605883541","9.8577220488837","0.421392011514304","-7.06894087047133","20.8023458472816","2.06597250669342","7.38780107676865"
"N42025","42025","10.179111800908","8.90869076848962","-4.50005673622451","8.24811516634854","26.7574675640426","12.2016938757827","8.34986452956143","11.4842244895348","3.9291693532855","-8.09577078360895","15.7385934272104","12.3129239449994","8.7489447759603"
"N42027","42027","6.60384169144808","10.9775182055919","-0.309114197525574","7.27718881767279","30.6044968883199","17.0909865644824","1.24903394057987","12.0871320726862","2.47338821953116","-5.75142264337777","22.0830239370735","5.54714406177292","9.241095131647"
"N42029","42029","13.773113250149","8.81417070171764","-10.1372826988225","10.5814693824484","26.5709582652008","24.7385317935426","10.669297817802","13.4337863349508","9.94724409435724","1.66432420421032","12.4692636319769","18.4434193797875","11.7576278038039"
"N42033","42033","3.31417191291298","11.5106615928964","0.448373224689867","6.4021925132519","28.7714211308143","15.7568109169189","-0.00204932646597043","11.3851064018671","1.0953698133749","-3.64692649489141","21.5354119624061","3.97284873509408","8.51936410382935"
"N42035","42035","7.44441452757051","10.8413828336118","2.44275948482305","5.20206881870678","31.2431082842223","11.9403176055693","1.40373550485963","11.1516617256561","1.67174645150242","-8.65293682680832","23.3384759116289","3.85365818461072","8.40779222888573"
"N42037","42037","8.18062123966148","10.162916855099","-3.05474464489741","8.40421055006404","29.4096920507507","11.3410837083336","6.40947295482884","10.7797322985787","4.11592464694305","-10.6353108147771","18.8109675482595","9.80748958575112","8.60515431321807"
