"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","29.705251000898","40.7618697094493","18.1148144830296","31.3671517945717","25.3223009433906","24.3870070571821","22.1444520455454","20.7555848128915","23.2088025521912","26.0360166325169","24.1462191321204","31.5683803125038","14.5165968279751"
"H24023","24023","19.0610220009286","28.6554514039339","18.9468712148032","25.0009209318464","22.1161911845125","24.5783904880549","21.212498240811","22.6942005933297","16.737356242658","23.713087375369","17.2441131402967","29.0626875457216","11.3843067226532"
"H42013","42013","21.0270591505465","30.7018256093939","17.5604836884574","29.5359804388489","24.1551798504053","20.5850534113535","17.589516978006","19.4882778148939","13.6375024390839","26.3619972898549","21.1436647931156","25.2900481827004","12.1799588062449"
"H42027","42027","22.3745462520351","43.2221392554369","20.559310885483","30.9959155264682","25.9638716591971","16.6137706902308","22.2584147088617","20.5275336112635","13.6456957520004","24.782129493804","21.0205351758085","30.1601725312378","11.6533242328054"
"H42043","42043","24.9708473801168","40.6418644162038","20.3476681872013","29.8769925127666","27.0347129952698","20.3855787207172","20.1366631054102","20.1174709075165","22.6338723507136","27.3783808535783","19.4592940032973","31.9205515118547","11.4433417920454"
"H42079","42079","23.4869286458141","37.3240181552546","20.02431174697","30.7615573790757","26.9936529899893","15.0578323439373","22.4977034629232","25.7617965144538","19.1112461252085","23.6327208087277","17.5124336968635","31.8642177407949","11.4818454384687"
"H42113","42113","23.2090135155237","38.6155624043366","20.5367805777063","31.9883868322157","26.1429040020987","15.6806540848329","22.2568491355423","24.3883607088386","17.8256238641784","25.4439530443509","18.0261681438581","32.546869364406","11.5669061863861"
"H42115","42115","24.6930737408253","32.8550523192996","20.325135421973","25.9394376405921","23.1998377310394","12.1136886512005","22.6639654799882","28.3766621195021","16.4239411753428","20.2290102973018","15.8869499513301","28.6926995670066","12.9093625168287"
"H42117","42117","28.8344760435787","35.076840650558","23.3387625819304","31.6832475180449","25.9267740134244","13.524736624187","17.4432581749865","20.4685150396935","12.9159987633936","23.2491000442563","22.9103018074092","28.8912171295944","11.9247826229712"
"H42119","42119","22.5094962387092","41.9675205392822","20.6991852881703","31.1551903025796","25.6199840424757","15.4922587333719","22.5143616090837","20.2205610726166","14.3864245707002","24.3859291025643","20.4243785425925","30.3636494507908","11.5982374607311"
"H42131","42131","23.6957315857725","36.6603191005642","19.9277570891958","31.2069398644749","26.0329287088377","15.4457648252141","22.7456895245342","27.3878440075687","18.6393805946758","22.3928518657382","17.7638212722798","31.6310594037941","11.7815061673806"
"H51003","51003","26.8931445266114","32.1769386961689","26.747827911149","30.1445113540014","14.727722163421","31.2671716688111","29.5494604539686","21.3067713878009","27.4911625098799","23.7712236026772","25.4261263178205","28.6054648480291","14.5530626701359"
"H51009","51009","24.5982467127292","27.6957563193216","27.9097059187613","27.7672350665009","16.7355702583161","33.1673344931526","25.4640667836997","18.6591585194102","27.9959836397607","21.3284176528879","25.3611852590952","27.5491180710802","15.3025643419433"
"H51015","51015","26.3310902566163","29.9113996341115","26.9328847019486","28.42798241137","14.5209494485382","31.795420714322","27.2332772305065","19.7836910132824","24.6856671912488","22.7191447027386","24.8968090825291","27.9982557669058","14.5203042732349"
"H51023","51023","23.7713995797702","26.3477789256137","28.1893366945897","27.0303620154987","18.8406404209199","38.5905963769755","20.4684535156011","20.0101485185142","34.9871037433362","22.2689566575467","26.2484075821165","27.9971086959576","15.1517817589916"
"H51045","51045","19.9494897211689","28.1887291752322","26.7239665766486","25.489269273878","15.7662014374474","37.4862783897635","18.3976920428618","16.3853240802004","27.7456653623057","18.6840218680121","24.9894048211026","27.7544331565787","11.7471581974031"
"H51079","51079","31.8889014595338","35.0778520828177","27.3037176669217","32.4361227437278","15.2805401844626","25.624229779914","30.6883381601526","23.1316931841909","24.6149691574746","24.174215321551","25.9781166928569","29.6224147762196","14.5929081664427"
"H51113","51113","33.1576324948707","37.0730973228341","27.1573397881323","33.1170865924195","16.043603270054","26.1399998225355","31.0856309544423","23.5702077287634","22.9469462839491","23.9598948559162","25.4766011055039","30.1250014895752","14.3694219306305"
"H51125","51125","26.633380261306","29.0246029756785","27.2261320411317","28.137765394612","14.6050486552894","31.9269634482378","27.8221786034201","19.3976630433422","25.8538295111252","22.6632049564472","25.2538138675781","27.7127163784137","14.7155625239989"
"H51139","51139","33.5450455342556","37.5878526874448","26.9475058662801","33.0917555981809","16.3141168081674","26.4044175537224","29.9243343791259","23.634791412438","22.9464852252333","24.0868266832872","24.8929333223925","30.0036769547834","14.2756956753255"
"H51157","51157","31.9098222337678","38.9310527691324","26.4285078785895","32.1663632522101","17.7874443007577","27.388810017508","30.5170440306091","22.8110148082905","23.6765703317647","23.3121760786318","24.2052385667133","29.7653573549027","13.8099851991686"
"H51165","51165","28.504688736332","34.4087168754713","26.1666503666626","30.5809528421892","15.2530158025168","25.6032756827219","26.2998476777624","22.0847440794196","24.6547319547912","24.2075191040915","24.2202323296237","28.9531385883689","14.0915462615356"
"H54023","54023","20.094281894319","29.5076155889494","20.2118013313498","25.1876861463004","21.0556229209506","24.65663802176","21.2534206098226","22.3107686590786","17.6643929587393","23.8186799555579","16.9438667276539","29.7035827189934","11.5280095159384"
"H54031","54031","25.5724122892271","34.6287275735324","22.0688063427434","30.420366753613","19.3001773775512","27.1196988466803","24.0827539934977","22.5780854437376","18.8941597136","24.174584377772","20.9871185048289","28.6328520835345","12.3327969681171"
"H54057","54057","21.5836972023445","30.3609034530436","18.6471498599475","27.1368183260996","22.3027154273325","26.3295263875517","22.7464334716807","22.9506227815945","16.7920276133035","23.8278060363089","19.1634636769218","29.0170774102488","11.4977726578245"
"H54071","54071","20.1989266665539","28.6100902045021","21.465512321976","26.0945417470572","16.2922502013103","27.9892641545175","17.932702855747","19.2515739806203","22.5220642597697","23.9978387583183","17.7879567078614","28.5730753642315","11.9173798645143"
"L42069","42069","24.5856590487884","33.0970675458894","18.6063367031669","27.5944284128564","24.5391742042553","14.0412806871857","23.3024777674075","31.6280308437153","20.294480664712","24.9614955023567","16.2037850432205","29.7161544259579","11.9395083242548"
"L42079","42079","24.0000793274929","34.6421715479126","19.0242196375694","28.5367269419773","25.64747725431","13.9616824613786","22.7202288539834","29.0001811839578","20.8083600951434","25.4430708818797","16.6998918352429","30.3361639218473","11.506913919237"
"L42113","42113","23.7728325359768","38.327682611942","21.7164269310662","33.6735518933104","25.4755799531689","15.3384761453212","22.2100427887408","24.3862815205274","15.1105950517987","25.9299274981494","20.2602560448524","31.3093207348061","11.7897711118193"
"L51015","51015","25.0271652766104","32.1945828211645","26.4400126931148","28.43194729563","14.182769394217","28.9780141946923","24.2763438432305","20.5648599042006","26.9059525509762","21.9479138017327","23.1983379772003","28.352561075687","14.1733022207905"
"L51023","51023","21.1761840063787","27.4072424278606","26.0171757287951","26.1432084543617","15.4169177570365","36.5501924839698","16.7300102682148","16.6805510739408","29.3285214462307","20.6394277926297","24.8719858522962","27.3130720190369","13.54880822688"
"L51079","51079","29.7222327123236","33.7700167547128","26.8521468307858","31.5683736517638","15.7612153023431","29.1942410067941","32.7401320761866","22.2517991667394","25.242896874233","23.6130681686802","26.2588428255293","29.2460103530747","14.2630382097276"
"L51091","51091","21.7235035991619","28.0311550237628","24.7289843056571","25.8364385536081","14.1081846648645","25.5430273771306","16.7659943935524","18.9968155875225","21.8495177800597","23.6266412672209","19.9005410358316","27.2719345758316","13.1677579358905"
"L51157","51157","29.9462255529467","38.8958505256916","24.6479279749499","31.0359785303368","19.5907857910702","27.831800056879","30.3857516651752","21.5636495927393","24.5975410499826","22.0601451354992","26.3212756870725","29.7887317848241","13.4352721052558"
"L51163","51163","22.425661635143","26.9358517435985","26.2164733608451","25.8845095192302","16.2298083812621","37.4717743868218","18.7794359051913","18.5597436689905","30.0797045367019","21.7916123616907","24.5956695839548","27.3784348516038","14.7253767243197"
"L54023","54023","22.8501603413002","31.9074074967482","21.7261681283321","28.1713301966561","19.2890981402401","25.7875002933885","22.028351733996","21.9851105677646","19.185533246357","24.0306486186216","19.69165349513","28.6042763332129","11.7210907377585"
