"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","33.5081873634966","43.0240262359063","-1.39820536213072","11.6651928927224","-1.74717003209936","-1.20063718402997","0.575545441246116","5.0573714969519","-17.9627987784391","-0.561157053969131","24.1462191321204","29.2695562704607","7.87368141636582"
"H24023","24023","22.5274147165716","32.5471723776471","-6.20287725083528","6.83570379783523","7.00269448535542","-9.11098127281495","-13.7697686976735","1.92314971404453","-15.5040466532485","7.78109832261279","7.0079960619706","31.8236388275552","4.66332309091604"
"H42013","42013","31.7261169664038","47.4815226017003","-0.422606064635429","9.22534386213918","15.2914856684182","-11.8203147908932","-6.72440870901603","2.4885881176747","-12.2876001363631","9.99877143590543","14.3574713950664","31.6071229678574","8.24901261389675"
"H42027","42027","45.3447261576799","60.6246957983257","3.72818039711769","14.3461231147457","6.30170827350824","-9.17988983742914","3.17420575355417","7.76244525008244","-12.4358376755603","3.21817888975916","13.1322824435499","40.1618132984231","11.6533242328054"
"H42043","42043","35.2721400365624","53.9519077917433","4.86992847731173","17.6103895781939","-2.8886195552604","-8.33813043496272","6.62871818327207","10.2330765316997","-14.5839109768909","1.99932500327429","16.600780893911","38.3124899863759","10.4821402609069"
"H42079","42079","38.9464134849139","51.2819369094911","4.87074040545121","14.7622974424218","2.43438918003655","-5.17915609972312","7.94759540232516","8.52987257294431","-7.42412192096485","1.32013498341141","12.6264199502234","39.1723768862229","11.4818454384687"
"H42113","42113","41.7999332183489","53.8971424818599","5.19227114466954","14.2013970911139","2.83895981644424","-7.10627222969506","7.27748524783552","8.28142512187026","-6.95339631097032","1.72513744204158","11.186876315871","39.3372498308577","11.4553578940827"
"H42115","42115","30.7308486546779","40.5281188000424","3.06498914007922","13.1134774876231","5.9390570711009","7.04330531210696","12.1307222065276","10.1600041806528","-3.38332204203731","0.469307838029208","13.7276366192821","37.8363095122759","12.9093625168287"
"H42117","42117","52.1586310425244","56.7705524185217","3.51340390896917","9.77242263599895","11.0307258896688","-4.43207281191072","4.62764389879981","7.03957086137656","-11.2737933227985","5.52230361198064","8.96547861970373","40.3072900744974","11.9247826229712"
"H42119","42119","44.7139527288653","59.2361895662869","4.04353695258704","14.3002172373434","5.34658310555027","-8.72216287552304","4.01432549087253","8.00335500039128","-11.9442441741154","3.09427034608321","12.8473980717609","39.9714543318622","11.5982374607311"
"H42131","42131","39.2228094150647","50.6637644536623","4.71677314739485","14.2907070127826","3.64150032489805","-4.20328509378606","8.02905201842312","8.25233771095009","-6.46518218496141","1.2963948456243","12.0842210708067","39.6113778737442","11.7815061673806"
"H51003","51003","22.4245115891042","40.6869643661126","-7.32175303640129","10.2534471865947","7.75682683567328","-3.63722612948583","-1.29297558720815","6.77048697074262","-6.55916739482252","-3.00491536975537","19.2283448929446","14.7240394080819","6.55613621115161"
"H51009","51009","19.8204446827632","37.8326670767354","-5.50024038428129","7.6148557763762","18.3299224583248","-5.95758262902714","2.40204370105353","6.08770156400506","-2.93899598811531","-5.67241320109072","16.7385166543019","16.1182151900427","7.32169245106581"
"H51015","51015","20.6806379206408","38.7065710593697","-6.60753472094154","8.79926506770971","12.2756237513912","-4.82725307812694","0.00465393232047098","6.22457445306075","-5.61066231065391","-3.83475984174055","17.6941408316036","15.8744062102072","6.84225568045121"
"H51023","51023","19.5271139790442","36.1051069778828","-3.71691239124316","5.76863026581416","25.980646291547","-6.10226966199669","5.36835933852406","5.57027941416722","0.478134380267603","-6.49245191179199","15.6850542592395","16.6576858963952","8.54519874029887"
"H51045","51045","15.0434171493722","30.41046422161","-4.12980013884288","1.48439850772044","30.6423502301203","-3.58414842293509","5.00248357700853","1.26919904432869","-2.28158970860814","0.980419020600782","12.6963747702334","17.5744675127084","8.12326359324164"
"H51079","51079","24.7648788524975","42.4906542580845","-7.85885213743204","11.6705557405016","3.45151892351224","-2.40684689838457","-2.77471158845437","7.40211237859435","-7.68426660003966","-1.98120611418004","21.1353742223327","13.9030735129376","6.3787921344307"
"H51113","51113","25.805378069566","42.9792421553563","-7.79055027477207","12.2925137008397","1.26966187403957","-1.97974050907732","-3.61528262203188","7.203310716578","-9.23435036093625","-0.848519528989071","22.8213378109418","14.3498984456286","6.32576734054179"
"H51125","51125","20.3798880916813","38.9214881118666","-6.28381232635953","8.61024270101901","14.0834363455699","-5.08508046029044","1.08016552685293","6.17306961653867","-4.50583519466124","-4.67532054951154","17.5891473497771","15.4947586523627","7.09691714271901"
"H51139","51139","26.1635464067393","42.5715120516431","-7.71551625008914","12.3831397071078","1.39695835009207","-2.31913080610844","-4.06998783066103","7.35289985590557","-9.32014545433176","-0.384378293417451","22.6093432991289","15.0185003569237","6.3318126789121"
"H51157","51157","26.5501125171185","42.3013471789947","-6.91804269934359","12.6146155119818","1.171320235178","-2.5883743705753","-3.98162417933065","6.59713161889947","-10.9389834287584","0.664693040212757","24.2052385667133","16.5957772346601","6.28085317898862"
"H51165","51165","22.9493661250093","39.251179742914","-7.94186402370406","10.234245529901","4.28041958932016","-3.57888652510068","-4.34928497030585","6.59613314186064","-9.2954409739605","-0.562953922887853","18.7051855612535","16.7686511201992","5.70930642861967"
"H54023","54023","22.5065895222385","32.8622561912159","-6.45223569530079","7.40411533062365","6.50185750899042","-8.51487974190281","-12.6591109946371","2.67466033635695","-14.964954938784","7.2058125225034","9.01576116737115","30.1477475616187","4.8200523542869"
"H54031","54031","25.5724122892271","36.4808564422367","-6.6366463160374","10.8621883341925","4.7485487447061","-6.7723561213563","-9.23165057111515","5.70637225961374","-12.2591604325485","5.46772854918049","17.0446018882851","24.1516904591211","5.29271212927338"
"H54057","54057","25.0533593618073","34.2056777607005","-5.79394601947365","9.00397937681706","6.72494345958133","-9.10696326307747","-12.840641844641","3.40360693051866","-14.3809140438185","8.08521250255964","10.9307250905696","30.202610454202","5.279515484169"
"H54071","54071","17.6248336863022","30.0376340859981","-7.91453878824264","6.04968796955906","5.69391551661938","-6.74514136555888","-9.85441648756689","2.8865211666483","-14.8777444122615","5.22206543216589","11.3017407265867","27.0813844063829","3.89023229792458"
"L42069","42069","32.5070379860302","43.9597678348031","3.80157967194874","15.3269156890232","3.52179940950732","1.73785675300056","9.64726410681904","8.68554517324424","-7.26631567713207","0.377068850808093","15.2273332796709","39.6433548829519","11.9395083242548"
"L42079","42079","33.53633613","45.8692518737192","4.129274366744","15.6949467038075","2.26666663926091","-0.681289977343011","9.31402109580537","8.83842380961761","-7.88252843907833","0.423510622433686","15.4010810631196","38.8724241915788","11.506913919237"
"L42113","42113","45.5485040231995","55.4943357465136","4.9251545233617","12.8912348113656","5.63954313258243","-6.9673319706361","6.66402141946283","7.82513161515471","-6.49871430479032","2.52504158703439","9.51563047068182","39.555456507205","11.7897711118193"
"L51015","51015","20.7719754549574","37.0117006248237","-7.64443624177249","8.90205714300199","7.20346215513715","-4.37447874813263","-3.40862702442003","6.02754629077665","-9.13664791190958","-0.887428413628716","17.4045371336986","17.8111064031253","5.41556331391502"
"L51023","51023","17.0587414075088","32.7016432698726","-4.65795409966574","4.09240056210632","24.6778214084812","-5.45474844533816","2.56117427224533","3.48847734045887","-3.2055453072807","-2.25796931618329","13.9769591691743","18.5726342340756","7.42459785649336"
"L51079","51079","24.081613745001","43.0948436179106","-7.27726836626607","11.5247475892731","4.75364204015462","-2.47017763430419","-1.20361569193814","6.8437060985922","-7.33464956332258","-2.97068500176895","21.8610960736248","13.0467289831299","6.60941766173331"
"L51091","51091","16.6958427865459","30.6450904999764","-7.43694981112175","5.85313419292697","10.2495586976286","-6.1331299141599","-5.12093095096726","3.96976791654223","-11.5412560457642","1.48018590354839","13.776819564826","23.0796310321063","4.83383108171369"
"L51157","51157","25.9261908742808","42.7917724949993","-6.17351902975504","12.4136646362842","0.521980197058178","-1.93802451317475","-2.64737290602042","5.27839316846504","-12.791364031427","0.461370978946272","26.3212756870725","16.9258159935711","6.39441111658802"
