"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"N36107","36107","2.34564870791557","17.7103996909343","14.5328192464328","13.1735591583431","6.60480338818981","0.675281135505992","-1.51130833410437","3.6743524021273","-1.15142999033439","-2.3538247116188","12.5418909727687","27.5676693660908","7.19665685449579"
"N36109","36109","8.00685224852645","20.168874968646","15.844237233047","8.99248590542656","7.64730921137375","-0.871738410262469","-2.07529265271417","1.62214184772439","0.402806210047599","-2.98645405604829","15.4983152726817","28.6503997871963","7.44237586348298"
"N36123","36123","16.4572404472149","20.1001476131488","14.7703176240609","7.02338883572174","7.56041437681135","-2.95541213872462","-5.35991453790479","1.13861121978521","2.26158840592542","-2.03019311172237","15.3744150245195","27.6699580114548","6.9438409946275"
"N42001","42001","-10.5600927907573","2.04342763264458","4.74925454164896","29.0118124129268","9.56740685138189","4.23626152253549","-9.85503620587613","4.48060875725098","5.31114005540816","5.1236287723715","10.8692001746518","4.54997211078901","5.0390490060985"
"N42009","42009","-5.847742230092","-0.133972860293169","8.15626434307482","25.5024858452274","7.13591592900875","-3.58413696102853","-7.73695380843282","3.90754767157023","8.3714849912849","1.39721834410978","9.03956746326293","12.6745558229499","5.07545824433119"
"N42011","42011","-14.4187643244257","6.20253548760023","0.853130715214246","30.9250003086202","8.16423213907181","7.18125314648279","-10.9374704374628","-0.0507950159203979","-7.02678951887199","6.94930862304537","8.59158645078672","7.54604170456686","3.24330406918115"
"N42013","42013","-4.43396329975286","3.98053528376579","9.40081703418795","22.950564781067","6.25598348699381","-2.90228027260355","-8.57690710526051","2.72254299798048","7.79077331349773","2.29063344252649","4.71968559507201","17.5039667557603","5.08402887682832"
"N42015","42015","-2.40219350350412","13.0683382887162","13.3386997037198","18.6916654858126","5.79161928793231","1.75690051776499","-2.12703547001712","7.15234879930073","-2.00844458495996","-0.58728574911015","7.72733345898496","27.348196500803","6.80521635438246"
"N42021","42021","-2.17438420052316","4.05596460397061","10.012699101348","20.6551150851614","5.41826681330487","-5.59423776646536","-7.97224161183049","0.777188604236991","7.38262065937143","1.36868923075343","4.71465885862848","18.7058445027026","4.58584786449597"
"N42023","42023","5.18155224807987","10.2069648331244","12.6435676281676","15.2986163785327","7.76337689975095","-4.02793483438987","-2.61367658991877","1.76688722106456","3.42306186081533","3.7759621448392","0.29810519292952","22.9910534086227","5.89900419853622"
"N42025","42025","-13.1627765674561","8.71580029021558","3.97172097035939","28.7002471355838","6.7634980844307","6.39863926691429","-8.47209112966852","1.58099476485263","-9.60337258730949","5.65887031714936","7.63175214172848","12.2631176507132","3.7188635987134"
"N42027","42027","-2.84831128997562","6.19229618414469","10.9051141916037","21.3100948269082","8.78552302649743","1.02047544646339","-6.50583184670801","5.54132791927937","5.06624927341845","2.86146766838027","3.5593741124413","19.867820537953","6.04648322393149"
"N42029","42029","-15.0630638297365","3.66677382368252","-1.39841211640248","26.1818174130327","4.14272028315297","4.19359431719219","-9.67236574543266","-1.68912688326123","-8.7750430894802","9.0977304625588","11.4952908393681","5.70717225562454","1.69185068764151"
"N42033","42033","1.89353966400354","7.58737155116455","11.1490320204273","17.5328131304152","6.52858623007246","-4.97964934416518","-5.6273484864366","0.753374943374331","5.84839459189307","2.89865913895174","1.74537309185998","20.2265342428347","5.09359680173753"
"N42035","42035","-0.692433065413963","8.03890309904605","12.2154982218149","20.5657374680605","9.16850763454372","1.71068293159047","-3.89378147249886","6.26555269157121","3.04836999609891","3.44850168930808","2.64985287021839","24.0889481892386","6.89525451572231"
"N42037","42037","-10.4957844225769","8.30904401054168","8.37833436308594","26.9843679509733","6.83319078402923","5.82869816024301","-6.12151171282677","7.43433544271217","-1.81907334773737","1.95548530450961","6.07512385774816","17.5214733485372","5.66302166601998"
"N42041","42041","-10.3514149392935","2.79160408841211","6.32979112778663","27.7665284851538","10.1925140717489","5.37673934524002","-10.1604278627849","6.18424476670372","5.48532576042722","3.6027222049339","8.83256700884701","7.70845240143632","5.42683338259681"
"N42043","42043","-12.3374422792628","4.73372633907938","5.51602736410957","29.1039141209721","9.62323660520647","7.62549573488463","-10.5074839252615","6.41681236068583","2.77386809184343","3.6162711236056","7.92731781160414","8.2588070652417","5.18216387469006"
"N42047","42047","7.90198648046698","10.5817108491119","12.4275278646621","12.8283159167856","7.40577638027499","-6.03189864838373","-3.43721616563054","-0.901931397580346","4.13703618442846","3.24223290367106","-0.126996454833921","20.4637178165547","5.30898509461134"
"N42055","42055","-8.71502053938773","1.15816750850284","6.42148541856352","28.3523768790328","9.68185210521933","2.22804787212594","-9.04480120413278","4.84856574331317","7.72004164496503","3.25013719532065","9.98326725859497","7.11518884997577","5.44869545063518"
"N42057","42057","-7.46770451975451","0.00134212937490624","7.11614842184622","27.5067812344902","8.40743168766298","-0.70824493823237","-8.2618472277693","4.73371305329468","8.25919664678025","2.14093386123186","9.95904957380644","9.49722173934232","5.28269747063345"
"N42061","42061","-6.42786451332195","3.22741516798871","8.91572882408598","24.2548692017828","8.31213544072722","0.703895965996282","-9.06810759977519","5.08698331107588","7.24060401712996","2.2336100124943","6.03258593744084","14.5656868818762","5.4190524253925"
"N42063","42063","1.51425839443805","5.1242146958139","11.0911662181538","16.8492220222197","5.64707301579259","-6.82345339732148","-7.32897400972726","-0.755239890118641","6.02604932789446","-0.125641516378137","4.53018535246805","19.5463568878819","4.35247827808611"
"N42065","42065","6.51217187551462","8.53811408660646","11.9075503756052","13.8758919111407","7.03228650651338","-5.89907757682542","-5.58304494075092","-1.46943558243877","5.21859632364618","1.63532094597547","1.72119723823926","19.5368965767028","4.99933300290839"
"N42067","42067","-9.01634294340139","3.70996887937722","8.64989082466409","25.3377373765299","10.5305423903265","5.79109203362675","-9.85842319669354","8.15220265962258","5.53408268869679","2.09251500870219","6.38785631053714","12.8917970059942","5.86210281636632"
"N42069","42069","-11.6369741535623","11.1999173881053","8.92454281338798","24.1484097664362","4.28643361054311","5.248448099904","-4.98918197206924","5.71885800562078","-9.23933318065449","3.4307169681503","7.53100575321426","16.7480926195266","4.73846094081864"
"N42071","42071","-14.1306848790718","3.83987945385353","1.4203769812805","28.3198210991141","6.90506316091012","5.93011893407452","-10.6012366748074","2.41374765345548","-2.98852526036368","7.32150948055019","10.9433960198896","4.91622090261451","3.3369376283308"
