"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",169,54.1,-68
"Feb. High Flow",238,134,-43.7
"Mar. High Flow",104,120,15.4
"Apr. High Flow",122,205,68
"May High Flow",149,154,3.36
"Jun. High Flow",125,215,72
"Jul. High Flow",177,240,35.6
"Aug. High Flow",204,108,-47.1
"Sep. High Flow",300,71.9,-76
"Oct. High Flow",283,52.2,-81.6
"Nov. High Flow",266,38.3,-85.6
"Dec. High Flow",281,38.8,-86.2
