"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",152,20,11,11,12,18,16,20,39,53.1,146,82,48,94.5,112,130,150,154,207,233,201,163,137,152,83.5,0,3.1,-2.37e-15,4.33,0,5.17,-1.21e-13,10.3,0,43.7,0.000099,2005,0,0.82,99,452,808,5.43,110,169,238,104,122,149,125,177,204,300,283,266,281,2540,459,2510,422,1640,315,832,278,778,244,49.1165165165165
"Model",75.6,16.2,22.2,44.9,49.6,52.4,51.6,46.1,31.7,22.1,16.6,15.1,11.5,98.3,108,126,110,79.9,59.2,36.5,31.7,60.2,48.9,69.4,82,3.65,8.13,3.65,8.42,3.71,9.27,4.63,12.9,9.26,24.6,5.07,1999,5.63,9.37,50.6,230,476,8.47,44.4,54.1,134,120,205,154,215,240,108,71.9,52.2,38.3,38.8,1300,609,1120,492,851,338,360,187,275,132,83.2944662332635
"Pct. Error",-50.3,-19,102,308,313,191,222,131,-18.7,-58.4,-88.6,-81.6,-76,4.02,-3.57,-3.08,-26.7,-48.1,-71.4,-84.3,-84.2,-63.1,-64.3,-54.3,-1.8,Inf,162,-1.54e+17,94.5,Inf,79.3,-3.83e+15,25.2,Inf,-43.7,5120000,100,Inf,1040,-48.9,-49.1,-41.1,56,-59.6,-68,-43.7,15.4,68,3.36,72,35.6,-47.1,-76,-81.6,-85.6,-86.2,-48.8,32.7,-55.4,16.6,-48.1,7.3,-56.7,-32.7,-64.7,-45.9,69.6
